trms,1.0,,0
trmsk,3.0,masuk,termasuk
trnak,1.0,,ternak
trnsparansi,2.0,transparan,transparansi
trntu,1.0,tentu,tertentu
trnyt,1.0,,ternyata
trofi,1.0,,
tromol,2.0,,
trompet,3.0,,terompet
tropy,2.0,,trophy
trosss,2.0,,terus
trpenting,2.0,penting,terpenting
trpilihlah,1.0,,
trplh,1.0,pilih,terpilih
trrbukti,4.0,bukti,terbukti
trsa,1.0,,0
trsrah,2.0,,terserah
trstruktur,1.0,struktur,terstruktur
trtarik,1.0,tarik,tertarik
trtindas,2.0,tindas,tertindas
trtinggi,3.0,tinggi,tertinggi
trtm,1.0,,0
trtular,1.0,,tertular
trtutup,2.0,tutup,tertutup
trua,1.0,,terus
trub,2.0,,0
truh,1.0,,0
truk,11.0,,0
trulang,2.0,ulang,terulang
trum,2.0,,0
trun,5.0,,0
trungkap,4.0,ungkap,terungkap
trus,459.0,,terus
trussssa,1.0,,terus
trusssss,1.0,,terus
trusssssss,1.0,,terus
trutama,4.0,utama,terutama
truuuuus,4.0,,terus
truz,8.0,,terus
ts,3.0,,0
tsan,1.0,,0
tsbt,3.0,,tersebut
tshun,1.0,,tahun
tsila,2.0,,0
tskut,1.0,,takut
tspi,4.0,,tapi
tt,1.0,,0
ttap,11.0,,tetap
ttar,1.0,,tatar
ttdk,1.0,,0
ttep,10.0,,tetap
ttlarid,1.0,,0
ttng,3.0,,tentang
ttngga,1.0,,tetangga
ttpi,1.0,,tetapi
ttup,1.0,tutup,tertutup
ttus,1.0,,titus
tu,728.0,,0
tua2,5.0,tua,tua-tua
tuai,12.0,,
tuaian,4.0,tuai,
tuakan,3.0,tua,
tual,2.0,,0
tuan,62.0,,
tuanku,1.0,tuan,
tuanmu,1.0,tuan,
tuanya,16.0,tua,
tuanys,1.0,,0
tuapun,1.0,tua,
tuasnya,1.0,tuas,
tuba,3.0,,0
tube,3.0,,
tuch,50.0,,tuh
tueeeek,1.0,,tua
tuek,1.0,,tua
tugu,8.0,,
tuhankan,5.0,Tuhan,Tuhankan
tuhanlah,2.0,,Tuhanlah
tuhannya,67.0,Tuhan,
tuhh,13.0,,0
tuhhhhh,1.0,,tuh
tuhk,2.0,,0
tuhn,3.0,,0
tuir,3.0,,tua
tuit,2.0,,tweet
tujuan,98.0,,
tuku,1.0,,0
tul2,1.0,betul,betul-betul
tuli,6.0,,
tull,1.0,,betul-betul
tuls,1.0,,betul
tumbuhbkembali,1.0,,tumbuh kembali
tuna,2.0,,
tundukan,1.0,tunduk,
tung,2.0,,0
tunggak,3.0,,
tunggal,68.0,,
tungggu,3.0,,tunggu
tunggguuu,1.0,,tunggu
tunggu2,7.0,tunggu,tunggu-tunggu
tungguin,2.0,tunggu,
tunjuk,21.0,,
tunjukan,33.0,tunjuk,tunjukkan
tunjukin,14.0,tunjuk,tunjukkin
tunngu,1.0,,tunggu
tuntas,3.0,,
tuntaskan,1.0,,
tuntut,49.0,,
tuntutan,23.0,,
turtles,1.0,,
turu,4.0,,tidur
turunannya,4.0,,
tusing,1.0,,pusing
tuti,3.0,,0
tutp,2.0,,0
tuturkata,1.0,,tutur kata
tuuh,10.0,,0
tuuu,6.0,,0
tuwh,1.0,,0
tv,260.0,,
tw,45.0,,0
twas,1.0,,tewas
twetan,1.0,tweet,tweetnya
tweter,1.0,,twitter
twice,1.0,,
twiiter,1.0,,twitter
twiter,16.0,,twitter
twitt,2.0,,tweet
twitteran,1.0,,
twrprovokasi,1.0,provokasi,terprovokasi
tx,1.0,,0
tyas,2.0,,
tyme,3.0,,time
type,6.0,,
typical,1.0,,
typikal,1.0,,
typo,2.0,,
tyvu,1.0,,tipu
u,1747.0,,
ua,3.0,,0
uaassuuu,1.0,,anjing
uadahlah,1.0,sudah,sudahlah
uafal,1.0,,hafal
ualah,1.0,,0
ualangi,1.0,ulang,ulangi
uang2,2.0,uang,uang-uang
uangg,1.0,,uang
uangx,3.0,uang,uangnya
uaturan,1.0,,aturan
ubahnya,6.0,ubah,
ubun2,2.0,,ubun-ubun
uc,1.0,,0
ucapanmu,9.0,,
ucapannya,22.0,ucapan,
ucapanya,4.0,,
ucapkan,29.0,ucap,
ucapnya,1.0,ucap,
ud,134.0,,sudah
udeelll,1.0,,udel
udubillah,1.0,,
udzan,1.0,,
udzon,7.0,,0
udzur,3.0,,uzur
uenak,2.0,,enak
uf,5.0,,0
ug,18.0,,0
uh,6.0,,0
uhuiyyyyy,1.0,,0
uhuuiii,1.0,,0
ui,3.0,,0
ujan2,2.0,hujan,hujan-hujan
ujang,3.0,,
ujare,1.0,ujar,ujarnya
ujian,31.0,uji,
ujisn,1.0,,ujian
ul,3.0,,0
ulahmu,4.0,ulah,
ulama2,57.0,ulama,ulama-ulama
ulamaa,1.0,,ulama
ulamak,12.0,,ulama
ulamak2,1.0,ulama,ulama-ulama
ulamalah,1.0,ulama,
ulamamu,1.0,ulama,
ulamanya,52.0,ulama,
ulamapun,2.0,,
ulamatu,1.0,,ulama
ulamax,1.0,,ulamanya
ulamaxa,1.0,ulama,ulamanya
ulamma,1.0,,ulama
ulamnya,1.0,ulama,ulamanya
ulananya,1.0,,0
ulang2,3.0,ulang,ulang-ulang
ulangan,1.0,ulang,
ulangi,12.0,ulang,
ulasan,3.0,ulas,
ulasannya,1.0,ulasan,
ulilll,1.0,,0
um,1.0,,0
umaroh,1.0,,0
umatku,4.0,,
umatmu,2.0,,
umatnua,2.0,umat,umatnya
umatnya,65.0,umat,
umatnye,1.0,umat,umatnya
umatya,2.0,,
umpamanya,1.0,umpama,
umrah,6.0,,
umroh,21.0,,
umrohkan,1.0,umrah,umrahkan
umtuk,1.0,,untuk
umur2,2.0,,umur-umur
un,7.0,,0
uncivilized,1.0,civil,
undangannya,2.0,undangan,
undonesia,1.0,,indonesia
unggulan,2.0,unggul,
unggulin,1.0,unggul,ungguli
unikn,1.0,unik,unikin
united,2.0,,
universal,3.0,,
unjuk,16.0,,
unras,1.0,,0
unruk,2.0,,untuk
unsur,36.0,,
unsurnya,4.0,unsur,
untik,1.0,,untuk
untuk,1280.0,,
untul,1.0,,untuk
untungnya,20.0,untung,
untut,1.0,,tuntut
unutk,1.0,,untuk
unyil,1.0,,
unyu2,2.0,lucu,lucu-lucu
unyuk,1.0,,lucu
up,36.0,,
urang,2.0,,orang
urgen,2.0,,urgent
urgensi,1.0,urgen,
uripmu,1.0,hidup,hidupmu
urusi,15.0,urus,
urusn,6.0,urus,urusan
uruss,1.0,,urus
urut2,1.0,urut,urut-urut
uruuuuuss,1.0,,urus
us,25.0,,0
usaha,10.0,,
usahe,1.0,,usaha
usdah,1.0,,sudah
usirrrrr,1.0,,usir
ustadku,1.0,ustaz,ustazku
ustadz2,1.0,ustaz,ustaz-ustaz
ustadzah,3.0,,
usulperiksa,1.0,,usul periksa
usuttt,2.0,,usut
ut,14.0,,0
utamanya,7.0,utama,
utarakan,1.0,utara,
uteke,1.0,,0
utkenentukan,1.0,,
utuhnya,2.0,,
utusan,11.0,utus,
uu,157.0,,0
uudnya,2.0,,
uuuhhh,1.0,,0
uuuiuuuuuuu,1.0,,0
uuuuuu,1.0,,0
uuuuuy,1.0,,0
uweeekk,2.0,,0
uwluuuuwh,1.0,,0
uwong,1.0,,0
uzdubillahimin,1.0,,
uzubillah,2.0,,
uzur,4.0,,tua
v,62.0,,
va,1.0,,0
valid,11.0,,
valuenya,1.0,value,
vandy,1.0,,
vangsat,1.0,,bangsat
vannesa,1.0,,
vanness,1.0,,
vantat,3.0,,pantat
vanyak,1.0,,banyak
vatikaaan,1.0,,vatikan
vatikanya,1.0,,
venue,1.0,,
verbalnya,1.0,verbal,
verdy,1.0,,
vergas,1.0,,
verifikasi,4.0,,
verooooo,1.0,,vero
verrell,1.0,,
versi,24.0,,
versy,1.0,,0
very2,1.0,very,very very
vi,1.0,,
vibratooor,1.0,vibra,vibrator
vicky,1.0,,
videi,2.0,,
video,120.0,,
vidio,13.0,,
vikin,1.0,,viking
viral,10.0,,
virgin,1.0,,
virusnya,2.0,virus,
viscabarca,1.0,,visca barca
vitae,1.0,,
vitamin,4.0,,
vitanya,1.0,,
viveri,1.0,,
volley,1.0,,
volume,2.0,,
vorno,1.0,,porno
voting,3.0,vote,
votting,1.0,,
vr,1.0,,0
vrovokator,1.0,,provokator
vs,50.0,,0
vw,3.0,,0
w,300.0,,
wa,9.0,,0
waaaaah,1.0,,wah
waaaahhh,2.0,,wah
waaaduuuuhh,1.0,,
waaah,9.0,,
waaahhh,1.0,,wah
waaahhhhh,1.0,,0
waang,1.0,,0
wabah,2.0,,
wabup,1.0,,0
wadah,1.0,,
wadao,1.0,,0
wadau,1.0,,0
wadeh,1.0,,
wadohh,1.0,,waduh
wadooo,1.0,,waduh
wadow,1.0,,0
wadubb,1.0,,waduh
waduh,86.0,,
waduhh,1.0,,waduh
waduhhhh,8.0,,0
waduk,1.0,,
waduuh,4.0,,waduh
waduuuuhhh,1.0,,waduh
wagub,4.0,,wakil gubernur
wah5x,1.0,wah,wah-wah
wahabi,4.0,,0
wahah,1.0,,0
wahaha,3.0,,0
wahai,68.0,,
wahaii,2.0,,wahai
wajarkan,1.0,wajar,
wajarlah,17.0,wajar,
wakil2,1.0,,wakil-wakil
wakilin,2.0,wakil,
wakilx,1.0,,wakilnya
wakwakwak,2.0,,0
walaahhhh,1.0,,0
waljamaah,2.0,,
walkot,1.0,,wali kota
wallahu,3.0,,
wamena,2.0,,
wargae,1.0,warga,warganya
wariskan,2.0,waris,
warteg2,1.0,warteg,warteg-warteg
wasangka,1.0,,0
waspodo,1.0,,waspada
wassalamualaikum,1.0,,
wastapp,1.0,,whatsapp
watimpres,2.0,,
wawasan,3.0,,
wb,2.0,,0
wc,15.0,,
we,26.0,,0
wedok,3.0,,0
wedos,1.0,,wedus
wedus,5.0,,
weeee,1.0,,0
weeew,2.0,,0
weeks,3.0,,0
wefie,1.0,,
wegah,3.0,,0
wehhh,1.0,,
wekeh,1.0,,0
wekekekekkkkkk,1.0,,0
wekkk,1.0,,0
wekwekwekwekwek,1.0,,0
weladalahhh,1.0,,0
welas,3.0,,
weleeeh,2.0,,
weleehh,1.0,,
weleh,32.0,,0
welehhh,3.0,,0
welej,1.0,,0
welleh,2.0,,0
wendy,5.0,,
wesss,1.0,,
westerling,1.0,,
weudusssssss,1.0,,wedus
wewenang,2.0,,
whatever,5.0,,
wi,10.0,,0
wibawa,2.0,,
wicara,1.0,,
widih,3.0,,0
widra,1.0,,0
wijayanto,9.0,,
wilayah,25.0,,
wilder,1.0,,
winarto,1.0,,
winasih,2.0,,
windi,1.0,,
wisma,1.0,,
wisnu,3.0,,
wiwik,3.0,,0
wiwit,2.0,,
wiwitane,1.0,,0
wizky,1.0,,0
wjah2,1.0,wajah,wajah-wajah
wk,180.0,,0
wkakakaaka,1.0,,0
wkakakak,4.0,,0
wkakakakakakkaaa,1.0,,0
wkekekeekkkkk,1.0,,0
wkekekekekek,1.0,,
wkekkwkwkwkwwkkwwkkw,1.0,,0
wkkakaka,1.0,,0
wkkkkk,2.0,,
wkkkkkk,5.0,,0
wkkwkk,2.0,,0
wkkwkkwk,1.0,,
wkkwkkwkkks,1.0,,0
wkkwks,1.0,,0
wkkwkw,4.0,,0
wkkwkwkkw,1.0,,0
wkkwkwkwk,1.0,,
wkkwkwkwkwk,2.0,,0
wkkwkwmmw,3.0,,0
wkwkekwkwk,1.0,,0
wkwkkekwkw,1.0,,0
wkwkkwkkk,1.0,,0
wkwkkwkkw,4.0,,0
wkwkkwkwk,2.0,,0
wkwkkwkwkk,1.0,,0
wkwkkwkwkkwkwk,1.0,,0
wkwkkwkwkw,5.0,,0
wkwkkwkwkwkkk,1.0,,0
wkwkkwkwkwkwk,2.0,,0
wkwkkwkwkwkwkw,1.0,,0
wkwkkwkwkwkwkwkw,1.0,,
wkwkkwkwwk,1.0,,0
wkwkkwmmwmwmmwmw,1.0,,0
wkwkwkkkk,5.0,,0
wkwkwkkkkkk,1.0,,0
wkwkwkkwk,5.0,,0
wkwkwkkww,2.0,,0
wkwkwkkwwkwk,1.0,,0
wkwkwkwek,1.0,,0
wkwkwkwjj,1.0,,0
wkwkwkwka,1.0,,0
wkwkwkwkak,1.0,,0
wkwkwkwkk,13.0,,0
wkwkwkwkkk,4.0,,0
wkwkwkwkkkk,7.0,,0
wkwkwkwkkw,4.0,,0
wkwkwkwkw,24.0,,0
wkwkwkwkwj,1.0,,0
wkwkwkwkwk,77.0,,0
wkwkwkwkwkkkkkk,1.0,,0
wkwkwkwkwkkwkkkkkk,1.0,,0
wkwkwkwkwkwkkwkkwkwkwkkwk,1.0,,0
wkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwk,1.0,,0
wkwkwkwkww,1.0,,0
wkwkwkwwk,3.0,,0
wkwkwkwwkckckck,1.0,,0
wkwkwkwwkwkkwk,1.0,,0
wkwkwkwwkwkwk,2.0,,0
wkwkwwkwkw,1.0,,
wlopun,1.0,,
wlwkwkw,1.0,limpah,berlimpah
wn,4.0,,0
wnita,1.0,,wanita
wo,46.0,,0
wodyaaaaarrrr,1.0,,0
woehhh,1.0,,0
woles,4.0,,santai
wongshow,1.0,,
wooii,2.0,,woi
woooakakakkaa,1.0,,0
woooiiii,1.0,,woi
woooooiiiii,1.0,,woi
woooooiiiiiij,1.0,,0
woooyyyy,1.0,,0
working,1.0,work,
wouyyyyy,1.0,,0
wowoker,1.0,,jokowers
wowowiwi,1.0,,jokowi
wowowo,1.0,,
wowwwww,1.0,,
wr,3.0,,0
wrarga,1.0,,warga
wrong,1.0,,
ws,7.0,,0
wuakakakakak,2.0,,0
wueiks,1.0,,0
wuidih,1.0,,0
wuihhh,2.0,,0
wuiihh,1.0,,
wuiiih,2.0,,
wuiiihhh,1.0,,0
wuwakakakakak,1.0,,
wwkwkkkkkkkkkkkkkkk,1.0,,0
wwkwkwkwk,1.0,,0
wy,1.0,,0
wztahlah,2.0,ustaz,ustazlah
x,314.0,,
x2,1.0,,0
x3,1.0,,0
xaea,1.0,,0
xali,1.0,,0
xd,1.0,,0
xdan,1.0,,
xg,4.0,,0
xh,2.0,,0
xhakir,1.0,,0
xi,6.0,,0
xiao,2.0,,
xiaomi,10.0,,xiao mi
xixi,2.0,,0
xm,1.0,,sama
xmantan,1.0,,eks mantan
xukses,1.0,,sukses
xuma,1.0,,0
xx,5.0,,0
xxcx,1.0,,0
xxixixixi,1.0,,0
xxixixxix,1.0,,0
y,560.0,,
ya,5451.0,,
yaaa,108.0,,ya
yaaaaa,11.0,,ya
yaaaaaa,4.0,,ya
yaaaaap,1.0,,0
yaaaah,2.0,,yah
yaaaccchhhhh,1.0,,yah
yaaacchhh,1.0,,yah
yaaach,3.0,,yah
yaaahh,2.0,,
yaaahhh,2.0,,yah
yaah,8.0,,0
yaahhh,1.0,,0
yaak,2.0,,0
yaas,2.0,,0
yabg,2.0,,yang
yach,17.0,,0
yadapkan,2.0,sadap,sadapkan
yaeeeee,1.0,,0
yaelah,11.0,,
yaeyalah,1.0,,ya iya lah
yahahaha,1.0,,0
yahh,14.0,,0
yahuda,1.0,,
yahudi,108.0,,
yahudy,1.0,,yahudi
yahweh,4.0,,
yait,1.0,,0
yaitulah,1.0,,ya itulah
yaiutu,1.0,,yaitu
yaiyalah,2.0,,
yak4,1.0,,0
yakelaaah,1.0,,
yakn,1.0,,yakin
yakz,2.0,,0
yala,1.0,,0
yalahin,1.0,salah,nyalahin
yalain,2.0,,ya lain
yamaha,1.0,,
yamaja,1.0,,yamaha
yamg,1.0,,yang
yana,9.0,,0
yandri,3.0,,
yang,3828.0,,
yangakap,1.0,,0
yani,44.0,,
yany,1.0,,yang
yapa,1.0,,0
yapi,2.0,,tapi
yaqqin,5.0,,yakin
yasa,2.0,,0
yata,1.0,,nyata
yaudalah,1.0,yaudah,yaudahlah
yaww,1.0,,
yayayaya,1.0,,0
yayayayaya,1.0,,0
yb,3.0,,
ybanyak,1.0,,banyak
yd,1.0,,
ydah,1.0,,sudah
ye,159.0,,
yeaa,1.0,,0
yeaaaccchhh,2.0,,
yeaacchhhh,1.0,,yah
yeah,1.0,,
year,4.0,,
yeay,1.0,,0
yech,2.0,,
yeea,1.0,,0
yeeaaccchhhh,1.0,,yah
yeee,36.0,,0
yeeeaaaaccchhh,1.0,,yeah
yeeee,14.0,,0
yeeeeeees,1.0,,yes
yeeeeeessss,1.0,,yes
yeeeess,1.0,,yes
yeeeh,1.0,,0
yeeer,1.0,,0
yeek,1.0,,0
yees,2.0,,yes
yeessss,1.0,,yes
yehezkiel,4.0,,
yehuda,1.0,,
yembah,2.0,sembah,nyembah
yemi,1.0,,0
yeni,7.0,,
yeny,7.0,,0
yesi,1.0,,0
yess,26.0,,yes
yeti,1.0,,
yeyeyeyeeeyeeee,1.0,,0
yg,19169.0,,
ygau,2.0,,0
ygdemo,1.0,,yang demo
ygga,1.0,,0
ygkompak,1.0,,yang kompak
ygmn,2.0,,yang mana
ygnabur,1.0,,yang nabur
ygvakan,1.0,,yang akan
ygvd,1.0,,0
ygvemosi,1.0,,yang emosi
yh,24.0,,
yhudi,1.0,,yahudi
yhwh,1.0,,yahweh
yi,3.0,,
yieee,1.0,,0
yigyakarta,1.0,,yogyakarta
yl,3.0,,
yo,90.0,,
yooooo,1.0,,0
yosodiningrat,1.0,,
youtubenya,1.0,youtube,
yp,1.0,,
yq,3.0,,
yr,3.0,,
ys,5.0,,
ytakut,1.0,,
yu,15.0,,
yuhuuuuuu,1.0,,0
yulianto,1.0,,
yuliyanto,1.0,,
yunahar,1.0,,
yunani,1.0,,
yunior,1.0,,junior
yusub,1.0,,
yusuf,18.0,,
yusup,5.0,,
yutub,2.0,,youtube
yuukk,1.0,,yuk
yuukkkkk,1.0,,yuk
yuyun,5.0,,
yv,8.0,,
yy,3.0,,
yyeeee,1.0,,0
yyyyyy,1.0,,0
z,46.0,,
za,10.0,,
zaenudin,1.0,,
zainuddin,1.0,,0
zalimi,3.0,zalim,
zarot,2.0,,djarot
zdolim,1.0,,zalim
zeonis,2.0,zion,zionis
zhalim,5.0,,zalim
zholim,11.0,,zalim
zholiman,1.0,zalim,zaliman
zihab,1.0,,0
zikir,23.0,,
zikkk,1.0,,rizieq
zimbagwe,1.0,,zimbabwe
zinah,29.0,,zina
zinanya,1.0,zina,
zionis,11.0,zion,
zionnya,1.0,zion,
zm,1.0,,
zo,1.0,,
zok0wi,1.0,,jokowi
zongok,1.0,,jongos
zongos,1.0,,jongos
zontorr,1.0,,jontor
zoonnkkkk,1.0,,zonk
zu,1.0,,
zuhairi,2.0,,
zulaikah,1.0,,
zulkarnaen,1.0,,
zulkarnain,2.0,,
zultan,1.0,,sultan
zuper,2.0,,
zuudon,1.0,,0
zx,1.0,,
zz,3.0,,
zzzzz,2.0,,0
zzzzzzzzz,1.0,,0
zzzzzzzzzzzzzzzzzzzz,1.0,,0
1,3.0,,
,,root words,label/correct word
nazir,1.0,,
hukumannya,12.0,hukum,
nazis,3.0,,nazi
penggusur,2.0,gusur,
bcus,1.0,,becus
dididik,3.0,didik,
vi,1.0,,0
pntas,4.0,,pantas
pntat,4.0,,pantat
diserahkan,7.0,serah,
pntar,4.0,,pintar
x2,1.0,,0
x3,1.0,,0
vr,1.0,,0
vs,50.0,,0
vw,3.0,,0
pengetahuannya,2.0,tahu,
berkhusnudzon,1.0,khusnudzon,
remuk,3.0,,
dicermati,2.0,cermat,
supremasi,5.0,,
kebocoran,10.0,bocor,
wa,9.0,,0
wb,2.0,,0
wc,15.0,,0
we,26.0,,0
kakapnya,1.0,kakap,
menyangkut,17.0,sangkut,
lakuin,18.0,laku,
utkenentukan,1.0,tentukan,untuk menentukan
prmbohongan,1.0,bohong,pembohongan
wi,10.0,,0
wk,180.0,,0
wn,4.0,,0
wo,46.0,,0
wr,3.0,,0
ws,7.0,,0
pekerti,5.0,pekerti,
siswa,3.0,siswa,
wy,1.0,,0
kandangi,1.0,kandang,
siswi,1.0,siswi,
xd,1.0,,0
xg,4.0,,0
timor,6.0,timor,
ofang,1.0,,orang
xh,2.0,,0
xi,6.0,,0
rizak,1.0,,
xm,1.0,,0
rizal,19.0,,0
revolusiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,1.0,,revolusi
spesial,2.0,spesial,
sempati,1.0,,simpati
xx,5.0,,0
rizia,1.0,,rizieq
ya,5451.0,,0
yb,3.0,,0
koroyokan,1.0,keroyok,keroyokan
yd,1.0,,0
ye,159.0,,0
yg,19169.0,,0
yh,24.0,,0
kelayakan,1.0,layak,
keburukan,22.0,buruk,
yi,3.0,,0
deluan,1.0,dulu,duluan
nyantei,1.0,santai,nyantai
malapetaka,10.0,petaka,
yl,3.0,,0
nusron2,2.0,,
larinya,6.0,lari,
ramalannya,1.0,ramal,
yo,90.0,,0
rahasia2an,1.0,rahasia,rahasia-rahasiaan
yp,1.0,,0
snang,1.0,,senang
yq,3.0,,0
yr,3.0,,0
ys,5.0,,0
ditertipkan,2.0,tertib,ditertibkan
yu,15.0,,0
yv,8.0,,0
yy,3.0,,0
plasmacluster,1.0,,
haellow,1.0,,hello
za,10.0,,0
londo,4.0,,belanda
zm,1.0,,0
ngeluaran,1.0,keluar,ngeluarin
zo,1.0,,0
pntes,1.0,pantas,pantas
nggarong,4.0,,
zu,1.0,,0
kacung2,2.0,kacung,kacung-kacung
pnter,2.0,pintar,pintar
zx,1.0,,0
pntg2,1.0,penting,penting-penting
biadabnya,2.0,biadab,
zz,3.0,,0
berlindung,42.0,lindung,
yusub,1.0,,yusuf
masayarat,1.0,,masyarakat
yusuf,18.0,,
penganggur,1.0,anggur,
omonganya,13.0,omong,omongannya
yusup,5.0,,
memlih,1.0,pilih,memilih
nusronn,2.0,,
injilmu,1.0,injil,
fpii,1.0,,fpi
panglimaku,1.0,,
tetengga,1.0,,tetangga
seaqidah,2.0,aqidah,
gravitasi,1.0,gravitasi,
kotor,172.0,kotor,
bersukur,2.0,syukur,bersyukur
rizek,13.0,,rizieq
kotok,1.0,,kodok
choel,4.0,,
nusroon,1.0,,
rizeq,5.0,,rizieq
ngrendahin,1.0,rendah,merendahkan
deliknya,1.0,delik,
kjelasnya,1.0,jelas,jelasnya
spesies,2.0,spesies,
rizeg,1.0,,rizieq
haduuuuh,2.0,,0
politisir,3.0,politisi,
panda,1.0,,
pande,3.0,,
pertandingan,5.0,tanding,
gpnya,1.0,,
panasssss,1.0,panas,panas
panco,2.0,,
udzan,1.0,,
panci,38.0,,
bancisensi,1.0,,banci sensi
pekerja,15.0,kerja,
timur,59.0,timur,
terngkap,1.0,ungkap,terungkap
rizky,11.0,,
airmata,1.0,,air mata
panutannya,5.0,panutan,
dretan,1.0,deret,deretan
rizkq,9.0,,0
moktar,1.0,,
pancung,10.0,pancung,
pemgecut,3.0,kecut,pengecut
rizki,4.0,,
bdak,1.0,budak,budak
menipis,3.0,tipis,
rembug,1.0,rembuk,
suaranya,34.0,suara,
rembuk,1.0,rembuk,
adoel,3.0,,
gentlement,3.0,,gentlemen
yaaahh,2.0,,0
panas,136.0,panas,
liahat,1.0,lihat,lihat
alahuakbar,1.0,,allahhuakbar
panah,4.0,panah,
panggilannya,1.0,panggil,
jozzz,2.0,,
gagahnya,1.0,gagah,
dimyanmar,1.0,myanmar,di myanmar
panca,14.0,panca,
lebbey,1.0,,lebay
gegara,5.0,gara-gara,
sengaja,84.0,,
kesalahannja,1.0,salah,kesalahannya
marruf,1.0,,
rizix,2.0,,rizieq
rembut,1.0,lembut,lembut
hizkia,1.0,,0
riziq,261.0,,rizieq
ojek,10.0,ojek,
becanda,3.0,canda,
bumbuhi,1.0,bumbu,
rizig,15.0,,rizieq
kjjuranya,2.0,jujur,kejujurannya
rizik,247.0,,rizieq
memakmurkan,1.0,makmur,
ilfeel,1.0,,
mncari,7.0,cari,mencari
kakekane,1.0,kakek,kakek saya
wuwakakakakak,1.0,,0
sekda,3.0,,
daripada,205.0,,
virgin,1.0,,
huffff,2.0,,0
nggomongnya,1.0,omong,berbicaranya
lapak2,1.0,lapak,lapak-lapak
kakekamu,1.0,kakek,kakek kamu
tetangganya,1.0,tetangga,
kopasus,1.0,,
xdan,1.0,,dan
banteiiii,1.0,bantai,bantai
mnyusup,2.0,susup,menyusup
prajurit,11.0,,
abesss,1.0,habis,habis
barang2,3.0,barang,barang-barang
benerrrr,2.0,benar,benar
glenn,2.0,,
musnah2,1.0,,musnah
diregistrasi,1.0,regist,
sekel,1.0,sekel,
seken,1.0,second,
seratus,8.0,seratus,
wuiihh,1.0,,0
brbobot,1.0,bobot,berbobot
mngnai,1.0,kena,mengenai
petugas,19.0,tugas,
pembantu,21.0,bantu,
jorokkkkk,2.0,,jorok
dibyar,1.0,bayar,dibayar
diemlah,1.0,diam,diam lah
lebaga,2.0,lembaga,lembaga
pangkalan,2.0,pangkal,
awalll,3.0,awal,awal
sygkan,2.0,sayang,sayang kan
yulianto,1.0,,
votting,1.0,vote,voting
kesalhan,1.0,salah,kesalahan 
ngungkap,1.0,ungkap,
hokyau,1.0,,0
pengikutbya,1.0,ikut,pengikutnya
pemimpi,6.0,mimpi,
jengkel,12.0,jengkel,
dnaikin,1.0,naik,dinaikin
jokodoker,1.0,,0
berhalusinasi,2.0,halusinasi,
lahknat,1.0,laknat,laknat
kadung,2.0,kandung,kandung
pemimpn,2.0,pimpin,pemimpin
sumberwaras,2.0,,
penikmat,2.0,nikmat,
memutarkan,2.0,putar,
lebaik,1.0,,
lapaaar,1.0,,lapar
terjun2,1.0,,terjun
pengkutnya,1.0,ikut,pengikutnya
rusulullah,1.0,,rasulullah
imitasi,11.0,imitasi,0
nurwhid,2.0,,
brikan,2.0,beri,berikan
sjarah,4.0,,sejarah
dibacanya,4.0,baca,0
reporrt,1.0,,report
jawablah,1.0,jawab,
tercinta,44.0,cinta,
babibqu,1.0,habib,habibku
sekam,4.0,,
ojok,5.0,pojok,pojok
sekai,4.0,,
umatya,2.0,umat,umatnya
ehem2,1.0,,0
sekat,2.0,sekat,
mbela,6.0,bela,membela
bdil,1.0,senjata,senjata
mengkotak,1.0,kotak,
babibul,1.0,,0
ditlpn,1.0,telepon,ditelepon
posisi,4.0,posisi,
mbelo,1.0,bela,membela
ktemu,11.0,temu,ketemu
kebajikan,7.0,bajik,
hubungkan,1.0,hubung,
berhayal,4.0,khayal,berkhayal
bdhl,1.0,,0
lcehkan,1.0,leceh,lecehkan
typikal,1.0,type,tipikal
mengitnah,1.0,fitnah,memfitnah
menekankan,1.0,tekan,
momennya,1.0,momen,
omkosnya,1.0,ongkos,ongkosnya
manfar,1.0,,manfaat
menilih,1.0,pilih,memilih
enggakah,1.0,tidak,enggak ah
blebotan,1.0,,blepotan
ahoker2,2.0,,ahoker-ahoker
diexpose,2.0,expose,di expose
siiiiip,6.0,,sip
prisiden,1.0,presiden,presiden
sekli,1.0,sekali,sekali
astaqfirlloooh,1.0,,astaghfirullah
terjdi,1.0,jadi,terjadi
bernilai,2.0,nilai,
bngunan,1.0,bangun,bangunan
aktifitas,7.0,aktif,
ditangkap,68.0,tangkap,
moksa,1.0,,
pemimim,1.0,pimpin,pemimpin
masklar,1.0,,
hansip,12.0,,
cuwitan,1.0,cuit,cuitan
ahokera,4.0,,ahok 
jenput,1.0,jemput,jemput
sontoloyooo,1.0,,sontoloyo
ahokerr,8.0,,ahokers
ahokers,220.0,,
ponpesnya,1.0,,
maksiathalalll,1.0,maksiat,maksiat halal
nyampahin,1.0,sampah,
mengeluuuuh,1.0,keluh,mengeluh
consolean,1.0,console,
hariraya,2.0,,hari raya
pekerjanya,2.0,kerja,
ehehe,1.0,,0
muatek,1.0,mati,mati
jiaaaaaahhhh,2.0,,0
ehehm,1.0,,0
